Price,Close,High,Low,Open,Volume
Ticker,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS
Date,,,,,
2021-05-12,2714.238037109375,2742.720044026913,2699.2937291771773,2742.720044026913,1978558
2021-05-14,2682.5029296875,2723.8195404347757,2672.3935462067834,2723.8195404347757,2043935
2021-05-17,2698.54638671875,2703.337313029576,2668.8775405417787,2685.580002093259,2890462
2021-05-18,2715.293701171875,2746.237175721097,2705.799624478085,2725.1393228986562,2098538
2021-05-19,2709.315185546875,2740.9619560464494,2696.217024715244,2711.073339463518,1986041
2021-05-20,2689.9755859375,2715.293046140593,2683.0309635728013,2696.2171184058284,2329027
2021-05-21,2707.995849609375,2714.7646974638246,2685.6673866561664,2690.853853482972,1685566
2021-05-24,2708.876220703125,2729.5345335983134,2700.524987830602,2708.876220703125,1652260
2021-05-25,2750.835693359375,2763.4238143068287,2722.6560562425266,2731.4014013703236,1841613
2021-05-26,2790.146240234375,2795.888190705017,2741.8255617150744,2756.1362259082634,1923753
2021-05-27,2809.1396484375,2842.4871395470964,2793.0622256587135,2793.194645978595,5959785
2021-05-28,2776.98388671875,2825.0395068850357,2769.960867380018,2817.530802754791,1763701
2021-05-31,2790.720947265625,2800.614944270601,2763.733946802928,2782.63813229151,1652799
2021-06-01,2785.28759765625,2800.260794224567,2766.7366812113464,2799.068364711175,1377441
2021-06-02,2764.484130859375,2790.9854410639764,2751.719376244468,2783.388528206253,2240078
2021-06-03,2774.908203125,2786.657161213381,2758.4773034623645,2786.657161213381,1281706
2021-06-04,2777.1162109375,2788.688534934649,2760.552893576044,2763.203024353877,1836060
2021-06-07,2811.96533203125,2818.369814617938,2768.149966770133,2778.220377259856,2559821
2021-06-08,2826.939208984375,2854.1914794488234,2815.4995183950705,2825.0400344405252,2574057
2021-06-09,2827.027099609375,2844.473794466741,2814.615610260748,2828.573009280281,1710925
2021-06-10,2841.6474609375,2848.007732839972,2820.6230431011263,2835.640453603074,1874324
2021-06-11,2891.999755859375,2923.0945840947657,2836.523635396885,2837.00953589567,3452954
2021-06-14,2894.251953125,2922.829066049496,2888.9516917972583,2896.5928156108116,1847360
2021-06-15,2882.238037109375,2913.3770734462396,2872.3442587686054,2913.3770734462396,1304985
2021-06-16,2892.485595703125,2910.4621884354497,2873.62541029358,2881.6642273428124,1635552
2021-06-17,2930.823974609375,2946.9898164726833,2879.80895402805,2884.6675274167474,2273413
2021-06-18,2912.75927734375,2966.380222751199,2893.0599254050558,2960.1081592410437,3380431
2021-06-21,2891.38134765625,2902.7768246995624,2872.4769504377414,2884.22590768231,1130569
2021-06-22,2916.20361328125,2939.0389911147163,2901.8929514488364,2918.6771115942024,1708688
2021-06-23,2881.045654296875,2940.7620256141804,2876.628769307968,2940.7620256141804,1467104
2021-06-24,2980.16064453125,2988.4643018161614,2896.151408071027,2901.0099814260343,4155204
2021-06-25,2986.520263671875,3003.1717865891133,2959.3122156895156,2981.6174794047874,2722861
2021-06-28,2947.608642578125,2995.9735405120887,2944.295978336073,2995.9735405120887,1355238
2021-06-29,2951.229736328125,2973.711634794395,2938.5531918306488,2952.2455334730284,1497322
2021-06-30,2955.558837890625,2987.5812567424623,2949.1543541202577,2955.779682158569,1693146
2021-07-01,2951.804931640625,2969.9141643500766,2943.722116479077,2966.38065552872,990310
2021-07-02,2937.626220703125,2950.21434389237,2910.9040644592897,2942.529006552582,1682274
2021-07-05,2933.69482421875,2980.513802142145,2916.910662321684,2952.245739999718,1972858
2021-07-06,2881.841552734375,2939.879393051283,2876.364657094916,2926.6287347292373,2159420
2021-07-07,2893.015869140625,2899.862041851697,2863.5553714558605,2893.060081130474,2640710
2021-07-08,2878.484375,2913.3777715973606,2854.986457100049,2913.3777715973606,2485811
2021-07-09,2834.005859375,2899.2433376238587,2827.68980004082,2870.9752733935225,6365067
2021-07-12,2820.7109375,2858.6077212079454,2816.5148971181284,2857.724344285446,1892226
2021-07-13,2815.80859375,2839.1738738783592,2804.72216850149,2839.1738738783592,1809339
2021-07-14,2839.659423828125,2846.2405389860573,2813.5555917661677,2815.3223456699457,2044279
2021-07-15,2835.58740234375,2861.172844684802,2827.6639663920655,2857.4102987057263,2232968
2021-07-16,2828.3720703125,2850.5490007565263,2825.893173423825,2844.4845758805604,1256526
2021-07-19,2819.34130859375,2832.7978962070624,2811.72760205708,2815.268820699469,1597058
2021-07-20,2838.1103515625,2846.255113012707,2794.15483576375,2819.3419318366623,1811945
2021-07-22,2847.450439453125,2855.063931743701,2824.1225693914685,2824.1225693914685,2859334
2021-07-23,2844.352294921875,2869.760505544406,2838.8632309350623,2859.535189425642,1776193
2021-07-26,2830.806640625,2854.444237512469,2824.8751412021347,2832.9755943366367,1259611
2021-07-27,2817.881103515625,2841.8286435684886,2798.581414048037,2832.97559483463,1121367
2021-07-28,2831.028076171875,2836.9152673506533,2773.129005543344,2822.3520448513914,1660654
2021-07-29,2829.257568359375,2855.506773355142,2824.3883911930243,2833.1971321116425,1731997
2021-07-30,2804.158935546875,2853.7803179466428,2799.644010283248,2849.7964459346185,2999943
2021-08-02,2850.150390625,2855.0195673734447,2803.7605022408247,2815.2694654644215,2608669
2021-08-03,2908.137451171875,2912.6525917970707,2849.751646852832,2858.64900270904,3804735
2021-08-04,2898.443115234375,2926.1088855430057,2887.1554809484537,2921.505344591416,2929598
2021-08-05,2907.296875,2934.7856343504254,2888.307128829039,2899.373439667464,2534521
2021-08-06,2930.182373046875,2942.753660136162,2890.520667973697,2897.2047635883696,2292362
2021-08-09,2941.602783203125,2954.2626875131477,2930.3594533019236,2942.6651059402866,1510489
2021-08-10,2951.517822265625,2965.6827001982383,2935.3169160413063,2935.3169160413063,2040777
2021-08-11,2960.635986328125,2974.6238440607035,2945.4974053764813,2965.770796905761,1929707
2021-08-12,2967.320068359375,2981.706269928955,2944.5234720260405,2944.5234720260405,1310205
2021-08-13,3066.164306640625,3080.8604515720544,2972.4106224578086,2975.2878628220637,4363584
2021-08-16,3074.619140625,3093.564792280831,3042.34982516594,3063.1544871451047,2083489
2021-08-17,3145.5322265625,3152.39333868331,3065.8104870148636,3082.7198949552444,4336019
2021-08-18,3152.172119140625,3182.670826952774,3130.96911193571,3163.9467164708954,2631309
2021-08-20,3151.2421875,3164.9644108196376,3098.5665560471975,3103.878384428993,2836148
2021-08-23,3220.2080078125,3251.7249492072847,3153.367486803747,3169.391592203125,3744176
2021-08-24,3198.783203125,3246.722586873967,3182.1394299538442,3237.5595959017187,2511141
2021-08-25,3239.33056640625,3273.6361306173026,3193.3390209691447,3195.9506271458217,2123263
2021-08-26,3250.706298828125,3264.6498484951503,3229.5030773757558,3240.2153511945357,1902533
2021-08-27,3293.466552734375,3301.744239038429,3232.33642943804,3245.5273844523076,3944728
2021-08-30,3276.778564453125,3311.3497586964454,3264.64993242064,3288.90719648561,2033114
2021-08-31,3352.16259765625,3367.788358369069,3278.6822930983203,3283.949813871985,3207480
2021-09-01,3288.86279296875,3378.9425500537704,3281.824663529927,3360.616785206259,2643336
2021-09-02,3396.693359375,3416.524101420133,3295.1046285511825,3305.728286676549,3403717
2021-09-03,3401.3857421875,3414.532390299756,3368.186808360249,3386.2912503795983,1746812
2021-09-06,3410.1943359375,3432.858226910187,3376.552751107379,3408.1580915226373,1723693
2021-09-07,3378.235107421875,3426.0858836953535,3371.462610939425,3420.8183624157914,1585039
2021-09-08,3341.2734375,3377.4382295061014,3325.2052398492574,3373.011704958911,4147175
2021-09-09,3356.544677734375,3371.8604946659234,3333.172716457,3355.039702736924,1441148
2021-09-13,3404.306396484375,3410.5476214917544,3334.942689190488,3334.942689190488,1691473
2021-09-14,3440.2060546875,3449.5903726199604,3386.291075393648,3408.3793883308576,1991188
2021-09-15,3500.982177734375,3523.513141909009,3422.588393623173,3436.8418875120715,2461369
2021-09-16,3455.6103515625,3525.062471552736,3445.694980793567,3479.2479470590197,2946666
2021-09-17,3388.81396484375,3492.5273326388105,3368.5846643068885,3470.3947132938247,6477148
2021-09-20,3384.963134765625,3427.015115647374,3371.1082001517175,3372.126214285933,2002008
2021-09-21,3419.88818359375,3427.5018914398584,3383.325051595029,3415.5059679978876,1568129
2021-09-22,3419.1796875,3449.8999355392543,3410.592274568024,3419.489630621101,1744067
